"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 16:00",70
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 16:00",30
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 16:00",15
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 16:00",29.2
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 16:00",3
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 17:00",45
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 17:00",18.4
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 17:00",0
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 17:00",1.94
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 17:00",3.3
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 17:00",37
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 17:00",2.04
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 17:00",18
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 17:00",0.11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 17:00",13
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 17:00",0.35
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 17:00",16.1
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 17:00",1.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 17:00",0.7
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 17:00",76
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 17:00",2.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 17:00",14.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 17:00",26.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 18:00",0.6
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 18:00",18.5
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 18:00",2.8
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 18:00",0
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 18:00",30
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 18:00",1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 18:00",12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 18:00",15.7
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 18:00",2.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 18:00",25.6
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 18:00",1.96
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 18:00",27
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 18:00",2.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 18:00",3
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 18:00",77
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 18:00",0.41
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 18:00",16.7
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 18:00",0.14
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 19:00",26
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 19:00",22
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 19:00",2.7
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 19:00",78
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 19:00",10
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 19:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 19:00",18.5
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 19:00",1.95
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 19:00",2.09
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 19:00",0.14
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 19:00",3.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 19:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 19:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 19:00",28
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 19:00",14.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 19:00",13
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 19:00",0.6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 19:00",13.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 20:00",13
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 20:00",0
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 20:00",1.94
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 20:00",10
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 20:00",18.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 20:00",12.8
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 20:00",13.2
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 20:00",2.04
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 20:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 20:00",28.2
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 20:00",0.11
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 20:00",0.4
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 20:00",2.3
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 20:00",0.4
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 20:00",33
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 20:00",2.1
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 20:00",25
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 20:00",81
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 21:00",31
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 21:00",1.95
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 21:00",11
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 21:00",2.06
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 21:00",0.12
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 21:00",13.6
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 21:00",2.2
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 21:00",33
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 21:00",9
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 21:00",14.3
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 21:00",0.6
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 21:00",0
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 21:00",0.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 21:00",0.36
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 21:00",84
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 21:00",26.5
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 21:00",2
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 21:00",18.2
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 22:00",1.96
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 22:00",0.6
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 22:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 22:00",18.2
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 22:00",13.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 22:00",0.33
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 22:00",36
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 22:00",0.7
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 22:00",1.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 22:00",9
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 22:00",27.2
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 22:00",0.1
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 22:00",30
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 22:00",2.06
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 22:00",1.5
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 22:00",86
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 22:00",10
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 22:00",13.3
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-04 23:00",18.5
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-04 23:00",33
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-04 23:00",0.1
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-04 23:00",28
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-04 23:00",1.6
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-04 23:00",1.6
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-04 23:00",2.06
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-04 23:00",85
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-04 23:00",12.5
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-04 23:00",13.1
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-04 23:00",0.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-04 23:00",20
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-04 23:00",27.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-04 23:00",1.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-04 23:00",0.31
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-04 23:00",12
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-04 23:00",1.96
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-04 23:00",0
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 00:00",12
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 00:00",0.5
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 00:00",12.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 00:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 00:00",28.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 00:00",0.25
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 00:00",37
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 00:00",90
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 00:00",1.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 00:00",22
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 00:00",1.93
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 00:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 00:00",18.4
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 00:00",42
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 00:00",1.9
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 00:00",2
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 00:00",0.08
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 01:00",30
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 01:00",1.9
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 01:00",92
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 01:00",12
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 01:00",1.91
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 01:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 01:00",18.3
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 01:00",26
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 01:00",1.7
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 01:00",0.06
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 01:00",1.97
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 01:00",7.9
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 01:00",0.8
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 01:00",8.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 01:00",17
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 01:00",33.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 01:00",0.23
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 01:00",0.7
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 02:00",32
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 02:00",93
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 02:00",1.9
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 02:00",18.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 02:00",11
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 02:00",1.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 02:00",22
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 02:00",0
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 02:00",40
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 02:00",2.3
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 02:00",0.06
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 02:00",1.96
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 02:00",6.2
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 02:00",7
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 02:00",0.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 02:00",35.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 02:00",0.21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 02:00",0
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 03:00",0
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 03:00",36
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 03:00",2
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 03:00",95
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 03:00",11
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 03:00",1.9
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 03:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 03:00",17.9
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 03:00",2.5
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 03:00",30
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 03:00",0.05
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 03:00",1.95
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 03:00",4.5
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 03:00",0.7
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 03:00",5.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 03:00",37
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 03:00",0.21
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 03:00",23
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 04:00",32
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 04:00",2.4
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 04:00",96
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 04:00",9
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 04:00",1.9
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 04:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 04:00",17.6
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 04:00",33
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 04:00",2.9
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 04:00",0.05
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 04:00",1.95
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 04:00",4
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 04:00",0.6
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 04:00",4.7
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 04:00",19
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 04:00",37.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 04:00",0.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 04:00",0.2
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 05:00",1.96
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 05:00",5.5
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 05:00",0.7
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 05:00",6.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 05:00",11
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 05:00",34.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 05:00",0.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 05:00",0.21
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 05:00",0.04
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 05:00",30
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 05:00",2.1
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 05:00",1.3
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 05:00",98
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 05:00",6
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 05:00",1.92
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 05:00",0
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 05:00",44
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 05:00",17.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 06:00",7.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 06:00",0
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 06:00",11
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 06:00",41
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 06:00",1.8
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 06:00",98
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 06:00",1.91
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 06:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 06:00",17.6
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 06:00",29
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 06:00",1.7
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 06:00",1.97
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 06:00",0.06
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 06:00",0.8
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 06:00",8.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 06:00",13
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 06:00",32
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 06:00",0.21
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 07:00",36
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 07:00",1.9
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 07:00",12
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 07:00",0
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 07:00",98
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 07:00",7
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 07:00",1.9
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 07:00",17.8
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 07:00",44
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 07:00",2.4
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 07:00",0.09
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 07:00",1.99
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 07:00",0.9
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 07:00",11
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 07:00",23
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 07:00",28.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 07:00",0.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 07:00",0
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 08:00",35
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 08:00",2
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 08:00",95
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 08:00",7
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 08:00",1.9
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 08:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 08:00",18.5
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 08:00",32
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 08:00",2.8
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 08:00",0.08
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 08:00",1.98
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 08:00",13.3
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 08:00",1.4
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 08:00",14.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 08:00",22
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 08:00",27.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 08:00",0.31
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 08:00",0
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 09:00",33
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 09:00",2.9
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 09:00",93
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 09:00",10
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 09:00",1.89
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 09:00",0
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 09:00",18.9
24,新竹,新竹市,11,風向,WIND_DIREC,degrees,"2023-01-05 09:00",33
24,新竹,新竹市,10,風速,WIND_SPEED,m/sec,"2023-01-05 09:00",3.4
24,新竹,新竹市,9,非甲烷碳氫化合物,NMHC,ppm,"2023-01-05 09:00",0.08
24,新竹,新竹市,8,總碳氫化物,THC,ppm,"2023-01-05 09:00",1.97
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2023-01-05 09:00",13.6
24,新竹,新竹市,6,一氧化氮,NO,ppb,"2023-01-05 09:00",1.9
24,新竹,新竹市,5,氮氧化物,NOx,ppb,"2023-01-05 09:00",15.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2023-01-05 09:00",24
24,新竹,新竹市,3,臭氧,O3,ppb,"2023-01-05 09:00",27.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2023-01-05 09:00",0.25
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2023-01-05 09:00",x
24,新竹,新竹市,14,溫度,AMB_TEMP,℃,"2023-01-05 10:00",19.5
24,新竹,新竹市,144,小時風向值,WD_HR,degrees,"2023-01-05 10:00",35
24,新竹,新竹市,143,小時風速值,WS_HR,m/sec,"2023-01-05 10:00",2.3
24,新竹,新竹市,38,相對濕度,RH,%,"2023-01-05 10:00",90
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2023-01-05 10:00",10
24,新竹,新竹市,31,甲烷,CH4,ppm,"2023-01-05 10:00",1.9
24,新竹,新竹市,23,雨量,RAINFALL,mm,"2023-01-05 10:00",0
