"""siteid""","""sitename""","""county""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 18:00",27.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 18:00",34
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 18:00",37.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 18:00",47
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 18:00",1.03
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 18:00:00",1.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 18:00:00",1.03
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 18:00:00",27.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 18:00:00",47
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 18:00:00",37.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 18:00:00",34
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 19:00",33
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 19:00",57.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 19:00",44
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 19:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 19:00",1.88
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 19:00",1.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 19:00:00",57.3
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 19:00:00",44
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 19:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 19:00:00",1.88
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 19:00:00",1.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 19:00:00",33
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 20:00",1.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 20:00",0.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 20:00",50.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 20:00",53
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 20:00",39
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 20:00",1.6
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 20:00:00",0.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 20:00:00",39
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 20:00:00",50.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 20:00:00",53
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 20:00:00",1.8
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 20:00:00",1.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 21:00",33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 21:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 21:00",1.19
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 21:00",3.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 21:00",45
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 21:00",40.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 21:00:00",1.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 21:00:00",33
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 21:00:00",40.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 21:00:00",45
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 21:00:00",3.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 21:00:00",1.19
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 22:00",40
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 22:00",1.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 22:00",0.82
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 22:00",31
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 22:00",29.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 22:00",9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 22:00:00",0.82
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 22:00:00",1.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 22:00:00",9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 22:00:00",40
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 22:00:00",29.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 22:00:00",31
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 23:00",42
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 23:00",1.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 23:00",0.68
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 23:00",2.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 23:00",31
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 23:00",36.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-04 23:00:00",1.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-04 23:00:00",31
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-04 23:00:00",36.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-04 23:00:00",42
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-04 23:00:00",0.68
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-04 23:00:00",2.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 00:00",43.1
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 00:00",3.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 00:00",0.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 00:00",0.75
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 00:00",46
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 00:00",47
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 00:00:00",47
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 00:00:00",3.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 00:00:00",0.75
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 00:00:00",46
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 00:00:00",43.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 00:00:00",0.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 01:00",49
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 01:00",42.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 01:00",35
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 01:00",2.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 01:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 01:00",0.74
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 01:00:00",42.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 01:00:00",35
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 01:00:00",2.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 01:00:00",0.74
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 01:00:00",49
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 01:00:00",1.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 02:00",47
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 02:00",33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 02:00",2.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 02:00",0.59
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 02:00",9.2
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 02:00",34
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 02:00:00",33
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 02:00:00",34
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 02:00:00",9.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 02:00:00",0.59
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 02:00:00",2.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 02:00:00",47
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 03:00",46
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 03:00",30
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 03:00",1.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 03:00",0.49
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 03:00",19.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 03:00",17.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 03:00:00",19.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 03:00:00",1.7
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 03:00:00",0.49
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 03:00:00",46
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 03:00:00",17.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 03:00:00",30
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 04:00",1.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 04:00",30
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 04:00",18.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 04:00",38
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 04:00",0.44
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 04:00",19.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 04:00:00",38
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 04:00:00",30
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 04:00:00",18.9
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 04:00:00",1.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 04:00:00",19.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 04:00:00",0.44
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 05:00",0.42
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 05:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 05:00",13.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 05:00",39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 05:00",21.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 05:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 05:00:00",0.42
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 05:00:00",29
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 05:00:00",13.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 05:00:00",39
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 05:00:00",21.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 05:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 06:00",0.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 06:00",30
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 06:00",21.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 06:00",40
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 06:00",13.2
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 06:00",1.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 06:00:00",1.3
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 06:00:00",13.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 06:00:00",0.5
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 06:00:00",21.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 06:00:00",30
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 06:00:00",40
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 07:00",24.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 07:00",37
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 07:00",0.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 07:00",1.6
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 07:00",53
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 07:00",16.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 07:00:00",37
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 07:00:00",53
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 07:00:00",16.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 07:00:00",0.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 07:00:00",1.6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 07:00:00",24.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 08:00",21.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 08:00",38
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 08:00",50
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 08:00",26.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 08:00",0.62
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 08:00",2.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 08:00:00",2.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 08:00:00",21.8
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 08:00:00",26.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 08:00:00",0.62
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 08:00:00",50
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 08:00:00",38
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 09:00",38
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 09:00",56
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 09:00",28.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 09:00",0.59
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 09:00",2.3
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 09:00",23.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 09:00:00",38
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 09:00:00",23.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 09:00:00",56
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 09:00:00",2.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 09:00:00",0.59
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 09:00:00",28.8
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 10:00",17.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 10:00",43
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 10:00",41.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 10:00",0.47
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 10:00",1.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 10:00",25
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 10:00:00",0.47
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 10:00:00",1.7
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 10:00:00",41.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 10:00:00",43
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 10:00:00",17.4
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 10:00:00",25
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 11:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 11:00",16.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 11:00",36
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 11:00",49.1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 11:00",0.49
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 11:00",1.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 11:00:00",36
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 11:00:00",0.49
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 11:00:00",49.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 11:00:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 11:00:00",16.5
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 11:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 12:00",0.45
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 12:00",32
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 12:00",13.5
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 12:00",20
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 12:00",1.2
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 12:00",58.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 12:00:00",32
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 12:00:00",58.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 12:00:00",0.45
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 12:00:00",1.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 12:00:00",20
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 12:00:00",13.5
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 13:00",33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 13:00",59.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 13:00",0.37
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 13:00",0.9
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 13:00",19
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 13:00",9.6
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 13:00:00",19
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 13:00:00",0.9
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 13:00:00",0.37
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 13:00:00",59.9
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 13:00:00",33
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 13:00:00",9.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 14:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 14:00",60.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 14:00",37
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 14:00",8.6
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 14:00",0.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 14:00",17
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 14:00:00",37
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 14:00:00",17
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 14:00:00",0.8
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 14:00:00",0.33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 14:00:00",60.4
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 14:00:00",8.6
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 15:00",9.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 15:00",57.3
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 15:00",0.33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 15:00",0.7
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 15:00",17
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 15:00",29
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 15:00:00",57.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 15:00:00",17
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 15:00:00",9.4
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 15:00:00",29
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 15:00:00",0.33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 15:00:00",0.7
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 16:00",12.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 16:00",33
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 16:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 16:00",0.37
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 16:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 16:00",52.1
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 16:00:00",12.1
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 16:00:00",52.1
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 16:00:00",14
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 16:00:00",1
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 16:00:00",0.37
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 16:00:00",33
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 17:00",49.2
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 17:00",32
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 17:00",1.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 17:00",0.42
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 17:00",13.3
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 17:00",14
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 17:00:00",32
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 17:00:00",13.3
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 17:00:00",1.2
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 17:00:00",14
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 17:00:00",49.2
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 17:00:00",0.42
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 18:00",0.4
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 18:00",1.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 18:00",47.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 18:00",27
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 18:00",14
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 18:00",21
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 18:00:00",21
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 18:00:00",1.4
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 18:00:00",0.4
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 18:00:00",47.1
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 18:00:00",27
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 18:00:00",14
24,新竹,新竹市,7,二氧化氮,NO2,ppb,"2022-03-05 19:00",13.7
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 19:00",1.8
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 19:00",22
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 19:00",46.6
24,新竹,新竹市,2,一氧化碳,CO,ppm,"2022-03-05 19:00",0.35
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 19:00",13
24,新竹,新竹市,1,二氧化硫,SO2,ppb,"2022-03-05 19:00:00",1.8
24,新竹,新竹市,33,細懸浮微粒,PM2.5,μg/m3,"2022-03-05 19:00:00",13
24,新竹,新竹市,4,懸浮微粒,PM10,μg/m3,"2022-03-05 19:00:00",22
24,新竹,新竹市,3,臭氧,O3,ppb,"2022-03-05 19:00:00",46.6
